cohort_id,user_count,percentage,dominant_PROFILE_TYPE,dominant_PROFILE_TYPE_percentage,dominant_Location_CITY,dominant_Location_CITY_percentage,dominant_Location_Region_user,dominant_Location_Region_user_percentage,dominant_Location_Country_user,dominant_Location_Country_user_percentage,dominant_Genre_user,dominant_Genre_user_percentage,dominant_Language_user,dominant_Language_user_percentage,dominant_Content_type_user,dominant_Content_type_user_percentage,dominant_Category_user,dominant_Category_user_percentage
1026,21,0.027863,Adult,100.0,Sachin INA,57.1429,GJ,95.2381,India,100.0,News,19.0476,Hindi,42.8571,Video,76.1905,TV Channels,47.619
1027,1,0.001327,Adult,100.0,"Pakur, Patna (Police Colony), Muragācha",100.0,"BR, WB, JH",100.0,India,100.0,"News, Drama,Survival,Entertainment,Literature, Educational, Mythology,Devotional,Spiritual",100.0,Hindi,100.0,Video,100.0,"Movies, Documentaries, Shows",100.0
1028,8,0.010614,Child,100.0,Jejūri,12.5,MH,37.5,India,100.0,Devotional,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
1029,14,0.018575,Adult,85.7143,Hoskote,14.2857,KA,35.7143,India,100.0,"Music & Dance,Arts & Culture",21.4286,NC,50.0,Video,85.7143,Shows,28.5714
1030,67,0.088896,Adult,100.0,Navi Mumbai (Reliance Corporate Park),97.0149,MH,97.0149,India,100.0,Devotional,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
1031,10,0.013268,Adult,100.0,Borivali,70.0,MH,80.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
1032,9,0.011941,Adult,100.0,Ambattur,33.3333,TN,88.8889,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
1033,11,0.014595,Adult,100.0,Shirdi,63.6364,MH,81.8182,India,100.0,"Romance,Drama",27.2727,NC,100.0,Video,100.0,Movies,100.0
1034,28,0.037151,Adult,100.0,Faridabad,50.0,HR,53.5714,India,100.0,"Kids & Family,Drama,Inspirational,Entertainment",7.1429,Hindi,82.1429,Video,100.0,"Movies, Shows",35.7143
1035,5,0.006634,Adult,100.0,Dinapore,20.0,BR,40.0,India,100.0,"Mythology,Devotional,Spiritual",60.0,NC,100.0,Video,100.0,Shows,80.0
1036,42,0.055726,Adult,100.0,New Delhi (Connaught Lane),59.5238,DL,92.8571,India,97.619,"Drama,Survival,Entertainment,Literature",16.6667,Hindi,73.8095,Video,100.0,Movies,78.5714
1037,13,0.017248,Adult,100.0,"Mangaluru, Navi Mumbai (Reliance Corporate Park)",23.0769,"KA, MH",23.0769,India,100.0,"Drama, Kids & Family,Drama,Entertainment, Drama,Inspirational,Entertainment, Political, Drama,Survival,Entertainment,Literature, Action,Drama,Fighting",7.6923,Hindi,53.8462,Video,84.6154,TV Channels,23.0769
1038,4,0.005307,Adult,100.0,Bagulā,50.0,WB,50.0,India,100.0,"Action,Crime,Thriller",25.0,NC,75.0,Video,100.0,Movies,100.0
1039,7,0.009288,Adult,100.0,Bhiwandi,28.5714,MH,42.8571,India,100.0,"Drama,Mythology,Religious",85.7143,Hindi,100.0,Video,100.0,Shows,100.0
1040,17,0.022556,Adult,100.0,"Yelahanka, Bengaluru, Patna (Police Colony)",11.7647,"KA, BR",41.1765,India,100.0,"News,Educational,Infotainment",17.6471,Tamil,29.4118,Video,76.4706,TV Channels,64.7059
1041,27,0.035824,Adult,96.2963,Ghaziabad,92.5926,UP,100.0,India,100.0,"Drama,Inspirational,Entertainment",22.2222,Hindi,96.2963,Video,100.0,Shows,66.6667
1042,6,0.007961,Adult,100.0,Durg,33.3333,DL,33.3333,India,100.0,"Spiritual,Religious,Devotional",100.0,Hindi,100.0,Video,100.0,Shows,100.0
1043,37,0.049092,Adult,100.0,Naroda,32.4324,GJ,35.1351,India,100.0,News,32.4324,Hindi,89.1892,Video,91.8919,TV Channels,83.7838
1044,19,0.025209,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"News, Music, Music & Dance,Reality",10.5263,Hindi,57.8947,Video,100.0,"TV Channels, Shows",94.7368
1045,11,0.014595,Child,100.0,"Ambikāpur, Indore",9.0909,CT,18.1818,India,100.0,"Action,Crime,Thriller",45.4545,NC,100.0,Video,100.0,Movies,100.0
1046,7,0.009288,Adult,100.0,Bathinda,14.2857,PB,28.5714,India,85.7143,"Spiritual,Religious,Devotional",28.5714,Hindi,100.0,Video,100.0,Shows,85.7143
1047,1,0.001327,Adult,100.0,"Hubballi, London, Bengaluru, Siddāpur, Kalaburgi, Channapatna, Chitradurga, Hoskote, Bāgepalli, Sringeri, Navi Mumbai (Reliance Corporate Park), Sandūr",100.0,"KA, ENG, MH",100.0,India,100.0,News,100.0,"Hindi, English",100.0,Video,100.0,TV Channels,100.0
1048,17,0.022556,Adult,100.0,"Kurthaur, Arrah",5.8824,AP,17.6471,India,100.0,"Action,Crime,Thriller, Arts & Culture,Music",11.7647,Hindi,58.8235,Video,88.2353,"TV Channels, Movies",41.1765
1049,13,0.017248,Adult,100.0,Navi Mumbai (Reliance Corporate Park),84.6154,MH,92.3077,India,100.0,"Action,Adventure,Thriller",61.5385,NC,92.3077,Video,100.0,Movies,100.0
1050,20,0.026536,Adult,100.0,Udaipur,15.0,RJ,45.0,India,100.0,"Action,Crime,Thriller",65.0,NC,100.0,Video,100.0,Movies,95.0
1051,18,0.023882,Adult,100.0,Baruipur,11.1111,WB,16.6667,India,100.0,"Music,Biography,Drama",72.2222,NC,100.0,Video,100.0,Movies,88.8889
1052,18,0.023882,Adult,100.0,Gorakhpur,44.4444,UP,94.4444,India,100.0,"Music,Arts & Culture",38.8889,Hindi,94.4444,Audio,77.7778,Radio Channels,77.7778
1053,58,0.076955,Adult,100.0,Patna (Police Colony),94.8276,BR,98.2759,India,100.0,"News, Entertainment,Movies",43.1034,Hindi,68.9655,Video,100.0,TV Channels,75.8621
1054,28,0.037151,Adult,92.8571,Nagpur,82.1429,MH,92.8571,India,100.0,"News, Music, News,Music, Mythology,Devotional,Spiritual",3.5714,Hindi,64.2857,Video,89.2857,TV Channels,21.4286
1055,18,0.023882,Adult,100.0,Lucknow,61.1111,UP,88.8889,India,100.0,"Drama,Inspirational,Entertainment",44.4444,Hindi,100.0,Video,100.0,Shows,94.4444
1056,32,0.042458,Adult,100.0,Panipat,87.5,HR,87.5,India,100.0,News,43.75,Hindi,100.0,Video,100.0,TV Channels,96.875
1057,31,0.041131,Adult,100.0,New Delhi (Block N),87.0968,DL,93.5484,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
1058,60,0.079608,Adult,96.6667,Durg,93.3333,CT,95.0,India,100.0,News,30.0,Hindi,86.6667,Video,98.3333,TV Channels,93.3333
1059,30,0.039804,Adult,100.0,Mumbai,80.0,MH,100.0,India,100.0,"News, Drama, Entertainment,Movies, Music,Biography,Drama",3.3333,Hindi,23.3333,Video,66.6667,"TV Channels, Movies",23.3333
1060,13,0.017248,Adult,100.0,Gopālganj,30.7692,BR,46.1538,India,100.0,News,38.4615,Hindi,46.1538,Video,100.0,TV Channels,100.0
1061,43,0.057053,Adult,100.0,New Delhi (Janakpuri District Center),4.6512,DL,30.2326,India,100.0,News,67.4419,Hindi,88.3721,Video,100.0,TV Channels,100.0
1062,26,0.034497,Adult,100.0,Bengaluru,42.3077,KA,50.0,India,100.0,"Drama,Inspirational,Entertainment",11.5385,Hindi,80.7692,Video,92.3077,Movies,53.8462
1063,4,0.005307,Adult,100.0,"Faridabad, Gurugram (G Block)",25.0,HR,75.0,India,75.0,News,100.0,"Hindi, English",75.0,Video,100.0,TV Channels,100.0
1064,23,0.030517,Adult,95.6522,"Patna (Police Colony), Gurugram",52.1739,"BR, HR",69.5652,India,100.0,"News, Entertainment,Movies, Romance,Comedy,Drama,Musical Drama, Music, Devotional,Spiritual, Entertainment",4.3478,Hindi,60.8696,Video,60.8696,TV Channels,30.4348
1065,20,0.026536,Adult,95.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Music,Arts & Culture, Culture,Punjabi Music,Urban News, News,Music",15.0,Hindi,90.0,Audio,100.0,Radio Channels,100.0
1066,16,0.021229,Adult,87.5,Faridabad,75.0,HR,81.25,India,100.0,"Thriller,Crime, Mystery,Thriller,Drama, Kids & Family,Comedy,Drama,Entertainment, Kids & Family,Drama,Inspirational,Entertainment, Drama,Fantasy,Thriller",6.25,Hindi,93.75,Video,100.0,Movies,43.75
1067,5,0.006634,Adult,100.0,Kanpur,20.0,UP,60.0,India,100.0,"Music & Dance,Reality",60.0,NC,100.0,Video,100.0,Shows,100.0
1068,6,0.007961,Adult,83.3333,"Birmingham, London (Shadwell)",16.6667,ENG,83.3333,United Kingdom,83.3333,"Entertainment,Movies, Music, Mystery,Horror, News,Educational,Infotainment, Entertainment, Music,Entertainment,Movies, News, Religious, Educational,News,Infotainment, Entertainment,News,Infotainment,Culture, Educational,Agriculture,Infotainment, Educational, Drama,Period Drama,Social Awareness, Spiritual,Devotional, News,Infotainment",16.6667,"Bengali, Punjabi, Hindi",16.6667,Video,100.0,"TV Channels, Movies, Documentaries",16.6667
1069,7,0.009288,Adult,100.0,Surat (Choksi Wadi),28.5714,GJ,85.7143,India,100.0,News,42.8571,Hindi,42.8571,Video,100.0,TV Channels,85.7143
1070,42,0.055726,Adult,100.0,Indore,100.0,MP,100.0,India,100.0,"Educational,News,Infotainment",19.0476,Hindi,83.3333,Video,97.619,TV Channels,69.0476
1071,15,0.019902,Adult,100.0,Gumlā,6.6667,MH,40.0,India,93.3333,"Devotional,Spiritual",86.6667,NC,100.0,Video,100.0,Shows,100.0
1072,11,0.014595,Adult,100.0,New Delhi (Okhla),45.4545,DL,90.9091,India,90.9091,"Music,Arts & Culture",18.1818,Hindi,54.5455,Video,45.4545,"Shorts, Radio Channels",18.1818
1073,11,0.014595,Adult,81.8182,"Marseille, Hyderabad (Basant Nagar Colony), Navi Mumbai (Reliance Corporate Park), New York",9.0909,"TG, NY, MH,",18.1818,France,90.9091,"News, Music,Arts & Culture, Akashvani, Sports,News,Infotainment",9.0909,"Hindi, Marathi",36.3636,Video,90.9091,TV Channels,18.1818
1074,19,0.025209,Adult,100.0,Jhānsi,26.3158,UP,31.5789,India,100.0,"Kids & Family,Drama,Entertainment",78.9474,NC,100.0,Video,100.0,Movies,100.0
1075,20,0.026536,Adult,100.0,"Patna (Police Colony), Delhi, Rijokri, Gurugram",5.0,"BR, RJ",20.0,India,100.0,"Kids & Family,Drama,Entertainment",5.0,Hindi,15.0,Video,80.0,TV Channels,40.0
1076,9,0.011941,Child,100.0,Bareilly,77.7778,UP,100.0,India,100.0,"News, Entertainment,Educational,Infotainment",11.1111,Hindi,55.5556,Video,100.0,TV Channels,66.6667
1077,7,0.009288,Adult,100.0,Durg,100.0,CT,100.0,India,100.0,"Drama,Mythology,Religious",28.5714,Hindi,85.7143,Video,100.0,Shows,85.7143
1078,15,0.019902,Adult,100.0,Mānsa,13.3333,PB,66.6667,India,100.0,"News, News,Educational,Infotainment",6.6667,Hindi,60.0,Video,100.0,TV Channels,86.6667
